0.0,0.0,0.0,-0.004581489228216995,0.0,-81.83570633808962,-81.83570633808962,-81.53921048323504,-81.53643193473395,-81.53646234470426,-81.0756831633949
0.0,0.0,0.0,0.0,0.0,-94.46000477497263,-94.77540126268549,-94.77540126268549,-95.47090700094385,-95.46541072388226,-95.94845760031782
0.0,0.0,0.0,0.0,0.0,-120.56347779940648,-120.19648902129217,-120.19648902129217,-119.79067973803564,-119.79067973803564,-119.5160799156465
0.0,0.0,0.0,0.0,0.0,-80.23209273953944,-80.23209273953944,-80.51102906604319,-80.51102906604319,-80.51102906604319,-80.92314079714625
0.0,0.0,0.0,0.0,0.0,-90.79567476254807,-90.79567476254807,-91.14264085036622,-91.14264085036622,-91.85220583421098,-91.67729906856961
0.0,0.0,0.0,0.0,0.0,-128.9536982394178,-128.10915108689858,-128.10915108689858,-128.10915108689858,-127.1780132866819,-127.82958342976988
0.0,0.0,0.0,0.0,0.0,-127.6707529641111,-128.0384391165693,-128.0384391165693,-128.2445221758802,-128.2445221758802,-128.59228601994175
0.0,0.0,0.0,0.0,0.0,-128.1626164532621,-128.14357276925637,-128.14357276925637,-127.8863668061216,-127.8863668061216,-127.60076988039691
0.0,0.0,0.0,0.0,0.0,-126.9224881745298,-126.9224881745298,-126.9224881745298,-127.57752831945015,-127.57752831945015,-126.68552030344064
0.0,0.0,0.0,0.0,0.0,-86.64668127668051,-86.64668127668051,-86.33525892865805,-86.33525892865805,-86.33525892865805,-87.48241403021362
0.0,0.0,0.0,0.0,0.0,-120.18987382983512,-120.14987315272636,-120.14987315272636,-119.82493247126884,-119.82493247126884,-119.66862228189515
0.0,0.0,0.0,0.0,0.0,-88.4770791936752,-89.0563826967117,-89.0563826967117,-89.3643181730148,-89.3643181730148,-89.3129085635904
0.0,0.0,0.0,0.0,0.0,-117.3718791092731,-117.3718791092731,-117.3718791092731,-117.12383736027255,-117.12383736027255,-116.465253383084
0.0,0.0,0.0,0.0,0.0,-127.9528140641172,-127.9528140641172,-127.72890325555397,-127.72890325555397,-127.61222716340615,-128.51601483681742
0.0,0.0,0.0,0.0,0.0,-87.2286908543743,-87.22594271584353,-87.00753937645754,-87.00753937645754,-87.00753937645754,-86.41462670754441
0.0,0.0,0.0,0.0,0.0,-83.89064892900137,-83.89064892900137,-84.44582149160055,-84.44582149160055,-84.84893962514548,-83.28753130212547
0.0,0.0,0.0,0.0,0.0,-128.83915003308846,-128.83915003308846,-129.1603803254087,-129.1603803254087,-129.24105223187996,-128.9736373150277
0.0,0.0,0.0,0.0,0.0,-86.92385628593115,-86.92385628593115,-86.92385628593115,-87.28379532468466,-87.28379532468466,-85.95700422933416
0.0,0.0,0.0,0.0,0.0,-89.631536220059,-89.631536220059,-89.1806211218687,-89.1806211218687,-88.95552567099055,-89.00782845162878
0.0,0.0,0.0,0.0,0.0,-84.31476801772624,-84.31476801772624,-83.92429202933818,-83.92429202933818,-83.92429202933818,-83.59261372435493
0.0,0.0,0.0,0.0,0.0,-123.51996876675534,-123.77953507382321,-123.77953507382321,-123.91205408055234,-123.91205408055234,-123.86350500998331
0.0,0.0,0.0,0.0,0.0,-124.313181600662,-124.313181600662,-124.39715262422158,-124.39715262422158,-124.39715262422158,-124.24486092560494
0.0,0.0,0.0,0.0,0.0,-96.31306064608701,-96.31855692314859,-96.22383471178766,-96.22383471178766,-96.22383471178766,-95.79591523406917
0.0,0.0,0.0,0.0,0.0,-106.34275840666194,-108.21414405855946,-108.21414405855946,-110.44417733702473,-110.44417733702473,-110.13479369938962
0.0,0.0,0.0,0.0,0.0,-86.80190034166901,-86.9061131025943,-86.9061131025943,-86.85377873436539,-86.85377873436539,-87.32987166396495
0.0,0.0,0.0,0.0,0.0,-86.2635277189031,-86.2635277189031,-86.3195501245275,-86.3195501245275,-86.3195501245275,-85.95700422933416
0.0,0.0,0.0,0.0,0.0,-84.02448016832528,-84.02448016832528,-84.76607966850457,-84.76607966850457,-85.04531550834832,-85.19429470835871
0.0,0.0,0.0,0.0,0.0,-122.72670694701365,-122.72670694701365,-123.5911650311201,-123.5911650311201,-123.5911650311201,-123.93977619310765
0.0,0.0,0.0,0.0,0.0,-89.25699125840305,-89.17345832898258,-89.17345832898258,-88.92227392508624,-88.92227392508624,-88.85528839564797
0.0,0.0,0.0,0.0,0.0,-123.97977985817838,-123.60866047818112,-123.60866047818112,-123.35035480935025,-123.35035480935025,-122.56690413794112
0.0,0.0,0.0,0.0,0.0,-122.99725410876836,-123.8020062202033,-123.8033799119656,-124.53674950081754,-124.53400136228673,-124.0923185593563
0.0,0.0,0.0,0.0,0.0,-89.93817254048692,-89.72695752126084,-89.72695752126084,-89.38422932368623,-89.38422932368623,-89.3129131841261
-0.27488935369368583,-0.3711006274864648,-0.39400807362766077,-0.4764748797357887,-0.5635231750721337,-81.05584385678571,-78.8792488895671,-78.2104503820342,-99.39256343096638,-97.19658800091723,-33.94043160193398
0.0,0.0,0.0,0.0,0.0,-87.46443279043763,-87.46443279043763,-87.46443279043763,-87.234388663927,-87.234388663927,-88.16885236806473
0.0,0.0,0.0,0.0,0.0,-124.0691631651838,-124.13009401330544,-124.13009401330544,-123.97019859323098,-123.97019859323098,-124.16858974248062
0.0,0.0,0.0,0.0,0.0,-93.957681796373,-93.4722377274643,-93.4722377274643,-93.4722377274643,-93.34085418921815,-94.1942319397975
0.0,0.0,0.0,0.0,0.0,-87.2981028599566,-87.62827384899316,-87.62827384899316,-87.62827384899316,-87.82436120937524,-87.86376994583527
0.0,0.0,0.0,0.0,0.0,-94.1929521080393,-94.24934108222905,-94.24934108222905,-94.62125618423406,-94.62125618423406,-94.88066796738076
0.0,0.0,0.0,0.0,0.0,-81.44758492846995,-81.29853904386073,-81.29853904386073,-81.29853904386073,-80.91524690528422,-80.99941198027057
0.0,0.0,0.0,0.0,0.0,-128.20543102931066,-128.20543102931066,-127.98359446238561,-127.98359446238561,-127.91965954016729,-128.59228601994175
0.0,0.0,0.0,0.0,0.0,-119.34211362255587,-120.1442818726398,-120.14153373410902,-121.29745853116712,-121.29745853116712,-120.2787917468898
0.0,0.0,0.0,0.0,0.0,-94.31698157531129,-94.58053543311463,-94.58053543311463,-94.83988716346131,-94.83988716346131,-95.4145593184475
0.0,0.0,0.0,0.0,0.0,-126.34154927900038,-126.34154927900038,-126.34154747537455,-126.92378457555367,-126.92378457555367,-126.15162664210607
0.0,0.0,0.004581489228216995,0.0,0.0,-96.84354026064028,-96.84113443351323,-95.4779251809659,-95.47793881302155,-94.30230743345501,-94.80439678425644
0.0,0.0,0.0,0.0,0.0,-121.65956009281649,-121.38327468288912,-121.38327468288912,-120.95667827976717,-120.95667827976717,-120.88894735027728
0.0,0.0,0.0,0.0,0.0,-122.14606810463442,-123.10728240860476,-123.10590871684245,-123.65095147006205,-123.65095147006205,-123.25334478606008
0.0,0.0,0.0,0.0,0.0,-82.95157179010062,-83.3959199465528,-83.3959199465528,-83.89064892900137,-83.89064892900137,-83.211262429269
0.0,0.0,0.0,0.0,0.0,-93.0159813179922,-93.0159813179922,-93.39112848186015,-93.39112848186015,-93.55510980033397,-93.81287833444371
0.0,0.0,0.0,0.0,0.0,-128.16005941400124,-128.2071858263929,-128.2071858263929,-128.1195848799665,-128.1195848799665,-127.98212117548285
0.0,0.0,0.0,0.0,0.0,-100.12770400897055,-100.12523585189057,-101.53445952761841,-101.53171138908763,-101.53171138908763,-100.37215387777897
0.0,0.0,0.0,0.0,0.0,-82.98037779080754,-82.98037779080754,-82.98037779080754,-83.50930940854435,-83.50930940854435,-82.75363764079087
0.0,0.0,0.0,0.0,0.0,-120.36809433353915,-121.32764566792025,-121.32764566792025,-122.319070586095,-122.319070586095,-122.64317994160115
0.0,0.0,0.0,0.0,0.0,-89.38422932368623,-89.38422932368623,-89.12918700915681,-89.12918700915681,-89.12918700915681,-89.16037081787746
0.0,0.0,0.0,0.0,0.0,-90.45027422076835,-90.45027422076835,-90.93516396648063,-90.93241582794985,-91.26387427731356,-91.14340540723504
0.0,0.0,0.0,0.0,0.0,-92.90752544146882,-92.90752544146882,-92.35624208194123,-92.35624208194123,-91.88075347882615,-92.13492385704774
0.0,0.0,0.0,0.0,0.0,-117.85277553908519,-118.44509669654063,-118.44509669654063,-118.85886319987468,-118.85886319987468,-118.21948366414001
0.0,0.0,0.0,0.0,0.0,-94.29962506434967,-93.56754093256247,-93.56697887242156,-92.56369161967443,-92.56369161967443,-92.9738999406118
0.0,0.0,0.0,0.0,0.0,-85.26505790241924,-85.09464375265804,-85.09464375265804,-85.09464375265804,-84.75409708508221,-84.43159211818686
0.0,0.0,0.0,0.0,0.0,-116.84054170271295,-116.84054170271295,-116.66770015379328,-116.66770015379328,-116.64814685007471,-115.93135972174942
0.0,0.0,0.0,0.0,0.0,-95.89321781362477,-95.8211379166979,-95.8211379166979,-95.8211379166979,-95.75843234027806,-96.17726883942295
0.0,0.0,0.0,0.0,0.0,-88.40077370543986,-88.40077370543986,-88.40077370543986,-88.22549134631663,-88.22549134631663,-87.63495639646229
0.00916297845643399,0.0,0.0,0.0,0.0,-123.46430924239942,-123.46427254071112,-123.46427883242912,-122.83452297782249,-122.83452297782249,-123.71096726427035
0.0,0.0,0.0,0.0,0.0,-88.24222162769233,-88.24775144861137,-88.24775144861137,-88.24775144861137,-87.98805103109275,-87.71122526931875
0.0,0.0,0.0,0.0,0.0,-127.27935683896742,-127.28079764238835,-127.28073053072973,-127.80170492838903,-127.80170492838903,-127.52449869727255
0.0,0.0,0.0,0.0,0.0,-97.39469606841985,-97.39469606841985,-97.61875886882726,-97.61875886882726,-97.61875886882726,-96.78743137361403
0.0,0.0,0.0,0.0,0.0,-124.42276605479411,-125.09901353232554,-125.09901353232554,-125.09901353232554,-125.73874720446757,-125.69400416389577
0.0,0.0,0.0,0.0,0.0,-88.03288749941555,-88.03288749941555,-87.85806558617321,-87.85806558617321,-87.66237161644665,-87.48241634048148
0.0,0.0,0.0,0.0,0.0,-87.9643429066333,-88.17251361862748,-88.17251361862748,-88.30654360310166,-88.30654360310166,-88.01630769154822
0.0,0.0,0.0,0.0,0.0,-83.339417209707,-83.34718509057835,-83.7064931892548,-83.7102060578782,-83.72177908590355,-83.97396501944085
0.0,0.0,0.0,0.0,0.0,-129.09194581221624,-129.09194581221624,-129.09194581221624,-129.14018981169744,-129.14018981169744,-128.51601483681742
0.0,0.0,0.0,0.0,0.0,-126.60772928111247,-126.60910297287478,-127.54725027931704,-127.54450214078626,-127.54450214078626,-127.21941396477526
0.0,0.0,0.0,0.0,0.0,-87.92621940513163,-87.95118183036357,-87.95118183036357,-87.95118183036357,-88.2885232581666,-88.70274602939934
0.0,0.0,0.0,0.0,0.0,-85.50379201543478,-85.11567637097983,-85.11567637097983,-84.73986312520651,-84.73986312520651,-84.73667454041632
0.0,0.0,0.0,0.0,0.0,-127.82776947984291,-127.82776947984291,-128.2824486113508,-128.2824486113508,-128.2161265231092,-128.4397482742288
0.0,0.0,0.0,0.0,0.0,-117.35393513096346,-117.35393513096346,-117.35393513096346,-117.11932230843081,-117.11932230843081,-116.92288048182998
0.0,0.0,0.0,0.0,0.0,-83.70581716437846,-83.70581716437846,-84.19918881457019,-84.20204705816589,-84.61923784834228,-84.35532093506251
0.0,0.00916297845643399,0.0,0.0,0.0,-89.96610828329896,-89.77251627174076,-89.77251312588176,-89.631536220059,-89.631536220059,-90.07561808456583
0.0,0.0,0.0,0.0,0.0,-121.3715111465363,-121.3715111465363,-121.3715111465363,-120.92783801268621,-120.92783801268621,-121.42284563214758
0.0,0.0,0.0,0.009162978456545012,0.009162978456545012,-101.71561841675326,-101.71573376491651,-101.71624968579212,-100.46270783784497,-100.4628819087095,-100.82977635598922
0.0,0.0,0.0,0.0,0.0,-120.1809411497025,-120.1809411497025,-120.02483658503576,-120.02483658503576,-120.02483658503576,-119.59235571930654
0.0,0.0,0.0,0.0,0.0,-84.90275404938427,-84.90275404938427,-85.27127168663708,-85.27127168663708,-85.27127168663708,-84.96548577952144
0.0,0.0,0.0,0.0,0.0,-85.20429810767544,-85.20451412332662,-85.790533141365,-85.79060788697478,-85.79060788697478,-85.72819067996117
0.0,0.0,0.0,0.0,0.0,-97.69436252596982,-97.69436252596982,-97.91449589017041,-97.91449589017041,-97.8909729171098,-97.5501385843216
0.0,0.0,0.0,0.0,0.0,-80.57958278222851,-81.19573536678128,-81.19023908971973,-81.50876929163165,-81.50876929163165,-81.15195203625137
0.0,0.0,0.0,0.0,0.0,-93.60579385501252,-93.60579385501252,-93.47399904471742,-93.47399904471742,-93.47399904471742,-93.27898236284126
